행정동코드,읍면동명,시군구명,추정소득 k=35,소득분위
1171063100,가락1동,송파구,0.7642220216965707,2
1171063200,가락2동,송파구,0.43209213430068705,3
1171062000,가락본동,송파구,0.07953894472455715,5
1153059500,가리봉동,구로구,-1.031634219917717,10
1154551000,가산동,금천구,0.023418054858610586,5
1150060300,가양제1동,강서구,-0.03600914271371263,5
1150060400,가양제2동,강서구,-0.3592543581443631,7
1150060500,가양제3동,강서구,0.3719157587330939,3
1111060000,가회동,종로구,-0.29722117322083835,7
1138055100,갈현제1동,은평구,-0.2867622727645527,7
1138055200,갈현제2동,은평구,-0.7904424810190852,10
1174051500,강일동,강동구,-0.10578233824778856,6
1153074000,개봉제1동,구로구,-0.6185330591387656,9
1153075000,개봉제2동,구로구,-0.29188420524430025,7
1153076000,개봉제3동,구로구,-0.43419874663040575,8
1168066000,개포1동,강남구,3.90175652581586,1
1168067000,개포2동,강남구,2.9882767204654406,1
1168069000,개포4동,강남구,0.9379255547399706,2
1171053100,거여1동,송파구,0.267471579360345,4
1171053200,거여2동,송파구,-0.188311704998654,6
1174055000,고덕제1동,강동구,1.2085562891419492,2
1174056000,고덕제2동,강동구,1.99853110572613,1
1153072000,고척제1동,구로구,-0.546443773056575,9
1153073000,고척제2동,구로구,-0.5807606694782844,9
1144056500,공덕동,마포구,0.6702889428307932,2
1135059500,공릉1동,노원구,-0.6490148196246496,9
1135060000,공릉2동,노원구,-0.4018434645493742,8
1150062000,공항동,강서구,-0.17062163700329094,6
1121581000,광장동,광진구,0.5534390541804455,3
1114059000,광희동,중구,0.25602760883071196,4
1111058000,교남동,종로구,2.2399586004591874,1
1153052000,구로제1동,구로구,-0.42563040468405156,8
1153053000,구로제2동,구로구,-0.25100345292533466,7
1153054000,구로제3동,구로구,-0.38399712605006936,7
1153055000,구로제4동,구로구,-0.5850917592431754,9
1153056000,구로제5동,구로구,-0.5905680620773683,9
1138056000,구산동,은평구,-0.9398149311856979,10
1121585000,구의제1동,광진구,-0.008890481278600832,5
1121586000,구의제2동,광진구,-0.19793309067565676,6
1121587000,구의제3동,광진구,-0.10802124842180143,6
1121573000,군자동,광진구,-0.22513723214768322,6
1120059000,금호1가동,성동구,0.1984402343874349,4
1120061500,금호2.3가동,성동구,0.35202819329101875,4
1120062000,금호4가동,성동구,1.0818671198563163,2
1174068500,길동,강동구,-0.5722709968753474,9
1129066000,길음제1동,성북구,-0.09912856584031397,6
1129068500,길음제2동,성북구,-0.4818037269751308,8
1162058500,낙성대동,관악구,-0.22318520163635777,6
1162077500,난곡동,관악구,-0.4799859741332275,8
1162071500,난향동,관악구,-0.3874552192994394,8
1141069000,남가좌제1동,서대문구,0.058919234770608626,5
1141070000,남가좌제2동,서대문구,0.6936747666733872,2
1117053000,남영동,용산구,0.3995433509797773,3
1162063000,남현동,관악구,-0.30438400588382336,7
1165066000,내곡동,서초구,0.9378682422007978,2
1159051000,노량진제1동,동작구,1.1650932996680383,2
1159052000,노량진제2동,동작구,0.9585387542158218,2
1138051000,녹번동,은평구,0.4250535353238718,3
1168052100,논현1동,강남구,0.3100255346003982,4
1168053100,논현2동,강남구,1.095671257630303,2
1121578000,능동,광진구,-0.3338345229714575,7
1114062500,다산동,중구,0.07735425462854281,5
1123060000,답십리제1동,동대문구,-0.12933222126425847,6
1123061000,답십리제2동,동대문구,-0.15682333001775908,6
1156055000,당산제1동,영등포구,0.16928350653287622,4
1156056000,당산제2동,영등포구,0.5138632077403726,3
1156070000,대림제1동,영등포구,0.2027806102120846,4
1156071000,대림제2동,영등포구,0.04920292697753415,5
1156072000,대림제3동,영등포구,-0.5710668326516851,9
1159066000,대방동,동작구,0.9649050464487516,2
1138057000,대조동,은평구,-0.47095072885025746,8
1168060000,대치1동,강남구,3.000079411027698,1
1168061000,대치2동,강남구,2.024812670713637,1
1168063000,대치4동,강남구,0.6234604053208098,3
1162073500,대학동,관악구,-0.5057639317269672,8
1144060000,대흥동,마포구,0.9807243946616199,2
1168065500,도곡1동,강남구,1.7766699099973842,1
1168065600,도곡2동,강남구,2.0873159205188148,1
1156058500,도림동,영등포구,0.018276201967682492,5
1132052100,도봉제1동,도봉구,-0.8391545584244542,10
1132052200,도봉제2동,도봉구,-0.7145638036696038,10
1144058500,도화동,마포구,0.5238389334255477,3
1154561000,독산제1동,금천구,-0.556486117698001,9
1154562000,독산제2동,금천구,-0.7762858294194613,10
1154563000,독산제3동,금천구,-0.5044152040810791,8
1154564000,독산제4동,금천구,-0.8106833898849984,10
1129058000,돈암제1동,성북구,0.06304177194980633,5
1129059000,돈암제2동,성북구,-0.5382219546174014,9
1129057500,동선동,성북구,-0.5762554479058328,9
1114066500,동화동,중구,-0.2728614276796372,7
1174069000,둔촌제1동,강동구,0.32258241877884536,4
1174070000,둔촌제2동,강동구,-0.02364286724512316,5
1150052000,등촌제1동,강서구,-0.24133426974121128,7
1150053000,등촌제2동,강서구,-0.3211911612880364,7
1150053500,등촌제3동,강서구,-0.06651721746693785,5
1120054000,마장동,성동구,0.23911089942106217,4
1171054000,마천1동,송파구,0.03390739521925739,5
1171055000,마천2동,송파구,-0.04736217114840376,5
1126065500,망우본동,중랑구,-0.6585348193986093,10
1126066000,망우제3동,중랑구,-0.7789063456519797,10
1144069000,망원제1동,마포구,-0.21884051437452062,6
1144070000,망원제2동,마포구,-0.19624693734785756,6
1126056500,면목본동,중랑구,-0.3858227495851677,8
1126052000,면목제2동,중랑구,-0.6891989781240327,10
1126057500,면목제3.8동,중랑구,-0.5897242272692255,9
1126054000,면목제4동,중랑구,0.08530242184762922,5
1126055000,면목제5동,중랑구,-0.6165249818390762,9
1126057000,면목제7동,중랑구,-0.43439754041137846,8
1114055000,명동,중구,0.222032632492058,4
1174053000,명일제1동,강동구,-0.017257933778382136,5
1174054000,명일제2동,강동구,0.16320149414958798,4
1147051000,목1동,양천구,0.593256534657676,3
1147052000,목2동,양천구,-0.43646622841376675,8
1147053000,목3동,양천구,1.2133375811924614,1
1147054000,목4동,양천구,-0.34282425755313245,7
1147055000,목5동,양천구,-0.07102012441900328,5
1111057000,무악동,종로구,0.37710374634924165,3
1126062000,묵제1동,중랑구,0.3070632130280939,4
1126063000,묵제2동,중랑구,-0.47222865547981446,8
1156060500,문래동,영등포구,0.27720858008892246,4
1171064100,문정1동,송파구,0.5872206877604567,3
1171064200,문정2동,송파구,1.2086465873202588,2
1162076500,미성동,관악구,-0.6159624789832349,9
1130553500,미아동,강북구,-0.5649660863801258,9
1165056000,반포1동,서초구,0.6475216831182623,2
1165057000,반포2동,서초구,4.247792981837804,1
1165058000,반포3동,서초구,2.368340469873451,1
1165058100,반포4동,서초구,1.0870161059978747,2
1165055000,반포본동,서초구,3.1184961039427144,1
1150061100,발산제1동,강서구,0.004197226207832292,5
1165060000,방배1동,서초구,2.2529932516801106,1
1165061000,방배2동,서초구,0.3845747841328381,3
1165062000,방배3동,서초구,0.6473084343229092,2
1165062100,방배4동,서초구,0.3719675542105291,3
1165059000,방배본동,서초구,0.44633593447766073,3
1171056100,방이1동,송파구,-0.33906119764059445,7
1171056200,방이2동,송파구,-0.18469862349685978,6
1132069000,방학제1동,도봉구,-0.5053027780411831,8
1132070000,방학제2동,도봉구,-0.732117712256797,10
1132071000,방학제3동,도봉구,-0.7893675965525981,10
1150063000,방화제1동,강서구,0.2772855098329823,4
1150064000,방화제2동,강서구,-0.5132873259787273,8
1150064100,방화제3동,강서구,-0.32330721637583054,7
1130559500,번1동,강북구,-0.5779403865371291,9
1130560300,번2동,강북구,-0.5837411777619594,9
1130560800,번3동,강북구,-0.715183392209391,10
1117070000,보광동,용산구,1.6071739590325222,1
1162052500,보라매동,관악구,-0.6714636594440463,10
1129061000,보문동,성북구,0.016837310014133404,5
1111055000,부암동,종로구,-0.5601928348845748,9
1141071000,북가좌제1동,서대문구,-0.2640346256025916,7
1141072000,북가좌제2동,서대문구,-0.4064444597225605,8
1141055500,북아현동,서대문구,1.970342122326657,1
1138052000,불광제1동,은평구,-0.03397238781911941,5
1138053000,불광제2동,은평구,-0.37644763681755583,7
1120055000,사근동,성동구,-0.39168072869143966,8
1159062000,사당제1동,동작구,-0.12862142633314527,6
1159063000,사당제2동,동작구,0.3125804619637098,4
1159064000,사당제3동,동작구,0.3740117521670189,3
1159065000,사당제4동,동작구,0.1618513850895246,4
1159065100,사당제5동,동작구,0.026163685133606934,5
1111053000,사직동,종로구,0.1496799649087758,4
1130557500,삼각산동,강북구,-0.12519765844413883,6
1129055500,삼선동,성북구,0.2532502138469901,4
1168058000,삼성1동,강남구,2.139361220788815,1
1168059000,삼성2동,강남구,1.135053172531767,2
1162074500,삼성동,관악구,-0.6557626523409182,10
1130553400,삼양동,강북구,-0.1347456535589169,6
1171061000,삼전동,송파구,0.14898077295532833,4
1111054000,삼청동,종로구,-0.3987402650416749,8
1135072000,상계10동,노원구,-0.2649860347220553,7
1135063000,상계1동,노원구,-0.5693431638668011,9
1135064000,상계2동,노원구,-0.09533010559497765,6
1135066500,상계3.4동,노원구,-0.7216553486681972,10
1135067000,상계5동,노원구,-0.6100681383315536,9
1135069500,상계6.7동,노원구,-0.1631360519514622,6
1135070000,상계8동,노원구,-0.28467985607542284,7
1135071000,상계9동,노원구,-0.4127128399412846,8
1159053000,상도제1동,동작구,0.37260673200859096,3
1159054000,상도제2동,동작구,1.1980998940234748,2
1159055000,상도제3동,동작구,-0.38630125280558275,8
1159056000,상도제4동,동작구,-0.4509648180082194,8
1126058000,상봉제1동,중랑구,-0.5228819205985038,8
1126059000,상봉제2동,중랑구,0.04069596870925304,5
1144074000,상암동,마포구,0.08223642307997307,5
1174052000,상일동,강동구,0.936475463289178,2
1144065500,서강동,마포구,1.3183676253941847,1
1144066000,서교동,마포구,1.6801620584610686,1
1162066500,서림동,관악구,-0.22976573917469179,6
1117069000,서빙고동,용산구,0.8091058908487285,2
1162064500,서원동,관악구,-0.4211522881068526,8
1165051000,서초1동,서초구,0.4896412893923238,3
1165052000,서초2동,서초구,0.4477620093390561,3
1165053000,서초3동,서초구,0.7946647991980244,2
1165053100,서초4동,서초구,1.584684737401162,1
1129081000,석관동,성북구,0.4489674046444222,3
1171060000,석촌동,송파구,0.631064855781234,3
1174064000,성내제1동,강동구,0.31278551735066723,4
1174065000,성내제2동,강동구,-0.20706050382029773,6
1174066000,성내제3동,강동구,-0.21529001278966778,6
1129052500,성북동,성북구,-0.5653676806348434,9
1144072000,성산제1동,마포구,-0.36955825476398163,7
1144073000,성산제2동,마포구,0.6453339652351731,2
1120065000,성수1가제1동,성동구,1.0092737270876224,2
1120066000,성수1가제2동,성동구,1.7547987693716152,1
1120067000,성수2가제1동,성동구,1.2809617662889596,1
1120069000,성수2가제3동,성동구,0.34084291752797063,4
1162056500,성현동,관악구,-0.37272972866994913,7
1168070000,세곡동,강남구,0.698333996500687,2
1114052000,소공동,중구,1.232571446285472,1
1120072000,송정동,성동구,-0.048673723452244945,5
1130554500,송중동,강북구,0.5946728878730636,3
1130555500,송천동,강북구,-0.5123223656977063,8
1171058000,송파1동,송파구,0.43918880476357997,3
1171059000,송파2동,송파구,0.37241825661948386,3
1153079000,수궁동,구로구,-0.18174773681473466,6
1138065000,수색동,은평구,-0.2453933493512424,7
1168075000,수서동,강남구,3.1570071210223123,1
1130561500,수유1동,강북구,-0.5658367809311183,9
1130562500,수유2동,강북구,-0.4019479262005946,8
1130563500,수유3동,강북구,0.8421307557076647,2
1111070000,숭인제1동,종로구,-0.28430093234957776,7
1111071000,숭인제2동,종로구,-0.14194696318743324,6
1154567000,시흥제1동,금천구,-0.3013163091845751,7
1154568000,시흥제2동,금천구,-0.6273877376715717,9
1154569000,시흥제3동,금천구,-0.7870075390160798,10
1154570000,시흥제4동,금천구,-0.8169493287504096,10
1154571000,시흥제5동,금천구,-0.6243392334797468,9
1156063000,신길제1동,영등포구,0.18424218137861598,4
1156065000,신길제3동,영등포구,1.1470462944856141,2
1156066000,신길제4동,영등포구,-0.12101223287611934,6
1156067000,신길제5동,영등포구,0.03214056768981846,5
1156068000,신길제6동,영등포구,1.4652307469088874,1
1156069000,신길제7동,영등포구,0.3332536977174363,4
1126068000,신내1동,중랑구,-0.22459909669351327,6
1126069000,신내2동,중랑구,-0.19611576002881345,6
1114061500,신당동,중구,1.0110286997541944,2
1114065000,신당제5동,중구,0.8471316939216952,2
1159067000,신대방제1동,동작구,-0.12319188910918621,6
1159068000,신대방제2동,동작구,-0.5844389880836913,9
1153051000,신도림동,구로구,0.5472157627295058,3
1162069500,신림동,관악구,0.10756502446295034,5
1168051000,신사동,강남구,2.6369517173612524,1
1162068500,신사동,관악구,-0.39147821983261977,8
1138063100,신사제1동,은평구,-0.6010124893499116,9
1138063200,신사제2동,은평구,-0.6549481692759122,10
1144063000,신수동,마포구,0.5974163526172931,3
1162065500,신원동,관악구,0.04836258164403686,5
1147056000,신월1동,양천구,-0.894713608914294,10
1147057000,신월2동,양천구,-0.46267672123355197,8
1147058000,신월3동,양천구,-0.7809276784822012,10
1147059000,신월4동,양천구,-0.4938688638056515,8
1147060000,신월5동,양천구,-0.7404968533737485,10
1147061000,신월6동,양천구,1.0950291044242246,2
1147061100,신월7동,양천구,-0.6440235951015001,9
1147062000,신정1동,양천구,0.5650456600538478,3
1147063000,신정2동,양천구,-0.12854263922049336,6
1147064000,신정3동,양천구,-0.41147148112102716,8
1147065000,신정4동,양천구,-0.6675961642178315,10
1147067000,신정6동,양천구,1.2746761140497362,1
1147068000,신정7동,양천구,-0.28193222519969785,7
1141058500,신촌동,서대문구,0.5078731267725237,3
1132066000,쌍문제1동,도봉구,-0.8753399773353628,10
1132067000,쌍문제2동,도봉구,-0.7656316388680526,10
1132068000,쌍문제3동,도봉구,-0.5451010276746339,9
1132068100,쌍문제4동,도봉구,-0.7050715055228527,10
1144055500,아현동,마포구,1.7008820737832522,1
1129060000,안암동,성북구,-0.20624709624616064,6
1174057000,암사제1동,강동구,-0.5533723322565791,9
1174058000,암사제2동,강동구,0.37515092676880785,3
1174059000,암사제3동,강동구,0.2300440404064149,4
1168054500,압구정동,강남구,2.29743897475844,1
1114063500,약수동,중구,-0.4042661500653078,8
1165065100,양재1동,서초구,0.5984163855463266,3
1165065200,양재2동,서초구,1.4500013393100253,1
1156061000,양평제1동,영등포구,0.02677899359281442,5
1156062000,양평제2동,영등포구,0.26012027806390997,4
1156054000,여의동,영등포구,1.1479460647133732,2
1168064000,역삼1동,강남구,0.4479544441174935,3
1168065000,역삼2동,강남구,2.7438475771478963,1
1138062500,역촌동,은평구,-0.8313818380294608,10
1144071000,연남동,마포구,0.5070413722354079,3
1141061500,연희동,서대문구,-0.8110911325400906,10
1144061000,염리동,마포구,0.5489219708842032,3
1150051000,염창동,강서구,-0.2623566084455025,7
1156053500,영등포동,영등포구,0.005481652295743609,5
1156051500,영등포본동,영등포구,-0.001185626240807328,5
1171057000,오금동,송파구,0.3683629058377582,4
1153077000,오류제1동,구로구,0.20413702816387255,4
1153078000,오류제2동,구로구,0.06472284837841279,5
1171056600,오륜동,송파구,1.65528964575708,1
1120064500,옥수동,성동구,0.9101885588015333,2
1120053500,왕십리도선동,성동구,1.0170756627086321,2
1120052000,왕십리제2동,성동구,-0.17069896820770078,6
1144059000,용강동,마포구,0.50382299929779,3
1120079000,용답동,성동구,0.1876969283905838,4
1117059000,용문동,용산구,-0.10415129967736443,6
1117052000,용산2가동,용산구,0.2143286618978967,4
1123053600,용신동,동대문구,0.16303912192506842,4
1130564500,우이동,강북구,-0.6287336545046935,9
1150061500,우장산동,강서구,-0.2817028799241066,7
1117056000,원효로제1동,용산구,1.2480193813878293,1
1117057000,원효로제2동,용산구,1.3314802404679833,1
1135056000,월계1동,노원구,-0.35211621884682415,7
1135057000,월계2동,노원구,-0.7220309141823085,10
1135058000,월계3동,노원구,0.22225025370694818,4
1129071500,월곡제1동,성북구,-0.32794257915062636,7
1129072500,월곡제2동,성북구,-0.5296544618697391,8
1171064700,위례동,송파구,0.8530352190317609,2
1162060500,은천동,관악구,-0.4108477062387334,8
1114060500,을지로동,중구,-0.6968394750011551,10
1120058000,응봉동,성동구,0.25798237138541136,4
1138058000,응암제1동,은평구,-0.05504933260561091,5
1138059000,응암제2동,은평구,-0.11921655852593435,6
1138060000,응암제3동,은평구,-0.39010677632054935,8
1123074000,이문제1동,동대문구,-0.2542319618819766,7
1123075000,이문제2동,동대문구,-0.2646862462625634,7
1117063000,이촌제1동,용산구,1.3795571833333053,1
1117064000,이촌제2동,용산구,1.5429423001039104,1
1117065000,이태원제1동,용산구,0.5854861877349312,3
1117066000,이태원제2동,용산구,0.48914387503613516,3
1111064000,이화동,종로구,0.2983549342116208,4
1130566000,인수동,강북구,-0.8140290543257366,10
1162062500,인헌동,관악구,-0.31200516501395165,7
1168073000,일원1동,강남구,1.8550514488773253,1
1168074000,일원2동,강남구,1.3850664637580983,1
1168072000,일원본동,강남구,2.049169317811284,1
1121582000,자양제1동,광진구,0.25714467697156895,4
1121583000,자양제2동,광진구,-0.007479961326775305,5
1121584000,자양제3동,광진구,0.6438835924549802,2
1121584700,자양제4동,광진구,0.23605341099349114,4
1171067000,잠실2동,송파구,2.4159765036531873,1
1171068000,잠실3동,송파구,0.9528589376094323,2
1171069000,잠실4동,송파구,0.6499594888003093,2
1171071000,잠실6동,송파구,1.6860850007611996,1
1171072000,잠실7동,송파구,1.524605266181744,1
1171065000,잠실본동,송파구,0.7553288179295718,2
1165054000,잠원동,서초구,2.300078719208704,1
1123065000,장안제1동,동대문구,-0.5586731519159459,9
1123066000,장안제2동,동대문구,-0.41367817664019996,8
1129076000,장위제1동,성북구,-0.5564644509649755,9
1129077000,장위제2동,성북구,-0.07693794134311702,5
1129078000,장위제3동,성북구,0.28336830464285345,4
1171064600,장지동,송파구,0.2910311960265694,4
1114058000,장충동,중구,-0.7244784434792276,10
1123056000,전농제1동,동대문구,0.6617854565137357,2
1123057000,전농제2동,동대문구,0.40086733607196096,3
1129062000,정릉제1동,성북구,-0.23746975445949647,7
1129063000,정릉제2동,성북구,-0.23636376923441338,7
1129064000,정릉제3동,성북구,-0.7183861520723749,10
1129065000,정릉제4동,성북구,-0.691834997666938,10
1123054500,제기동,동대문구,-0.2508445738778833,7
1162072500,조원동,관악구,-0.4738781421058629,8
1111061500,종로1.2.3.4가동,종로구,-0.3052360371898649,7
1111063000,종로5.6가동,종로구,0.5335077562348013,3
1129070500,종암동,성북구,-0.04961868021333944,5
1135062100,중계1동,노원구,0.41496437871278935,3
1135062500,중계2.3동,노원구,-0.30402675721302347,7
1135062400,중계4동,노원구,-0.5704737110239309,9
1135061900,중계본동,노원구,-0.6135444748614584,9
1121574000,중곡제1동,광진구,-0.5377979270550466,9
1121575000,중곡제2동,광진구,-0.46388595070209016,8
1121576000,중곡제3동,광진구,-0.4914578616422182,8
1121577000,중곡제4동,광진구,-0.5587941438607748,9
1114068000,중림동,중구,0.8003780382595438,2
1162061500,중앙동,관악구,-0.13124341124458008,6
1126060000,중화제1동,중랑구,-0.7345989897138158,10
1126061000,중화제2동,중랑구,-0.6394771327583876,9
1138064000,증산동,은평구,-0.40800117640449357,8
1138069000,진관동,은평구,-0.19056110141593813,6
1111067000,창신제1동,종로구,0.2860734256598862,4
1111068000,창신제2동,종로구,-0.8042899289968836,10
1111069000,창신제3동,종로구,-0.09587150787775531,6
1132051100,창제1동,도봉구,-0.2292978527301335,6
1132051200,창제2동,도봉구,-0.5867523074128606,9
1132051300,창제3동,도봉구,-0.7894881120746415,10
1132051400,창제4동,도봉구,-0.2763760478872334,7
1132051500,창제5동,도봉구,-0.38179386760244993,7
1141052000,천연동,서대문구,0.26121459038622186,4
1174060000,천호제1동,강동구,-0.5343703477998878,9
1174061000,천호제2동,강동구,1.1288756861246945,2
1174062000,천호제3동,강동구,-0.3238192170380462,7
1114064500,청구동,중구,0.17685720688827758,4
1168056500,청담동,강남구,0.8532854447744779,2
1123070500,청량리동,동대문구,-0.04425397539251401,5
1162059500,청룡동,관악구,0.292229824333947,4
1162054500,청림동,관악구,-0.06135895780945282,5
1111051500,청운효자동,종로구,-0.0010925219212411662,5
1117055500,청파동,용산구,-0.4352773882935655,8
1141056500,충현동,서대문구,0.0026564930238597534,5
1111056000,평창동,종로구,-0.48100941341864134,8
1171051000,풍납1동,송파구,-0.09329851790207978,6
1171052000,풍납2동,송파구,0.5977198587607021,3
1114057000,필동,중구,-0.46955108101065335,8
1135061100,하계1동,노원구,-0.5022532776640184,8
1135061200,하계2동,노원구,-0.3235380283361663,7
1117062500,한강로동,용산구,1.4386582994205892,1
1117068500,한남동,용산구,0.8418689195909668,2
1144068000,합정동,마포구,-0.12447912254063276,6
1120056000,행당제1동,성동구,0.460412764540011,3
1120057000,행당제2동,성동구,0.08970720132883823,5
1162057500,행운동,관악구,0.06528216974914813,5
1111065000,혜화동,종로구,0.1581495019423051,4
1141066000,홍은제1동,서대문구,-0.589347149248052,9
1141068500,홍은제2동,서대문구,-0.714245921105866,10
1141062000,홍제제1동,서대문구,-0.20440298317541108,6
1141065500,홍제제2동,서대문구,-0.08313183422327275,6
1141064000,홍제제3동,서대문구,-0.15217767374427132,6
1150059000,화곡본동,강서구,-0.9222692002010487,10
1150054000,화곡제1동,강서구,-1.0504185520270786,10
1150055000,화곡제2동,강서구,-0.8330445665404791,10
1150056000,화곡제3동,강서구,-0.6012327088702024,9
1150057000,화곡제4동,강서구,-0.7859064797612638,10
1150059100,화곡제6동,강서구,-0.6379665634406464,9
1150059300,화곡제8동,강서구,-0.6851524447503935,10
1121571000,화양동,광진구,0.588783804982291,3
1114067000,황학동,중구,0.07977614637738105,5
1123071000,회기동,동대문구,-0.17365605597111508,6
1114054000,회현동,중구,0.31973689900773294,4
1117058000,효창동,용산구,-0.3028840704809122,7
1117051000,후암동,용산구,-0.38556191381606997,7
1123072000,휘경제1동,동대문구,-0.268012623140093,7
1123073000,휘경제2동,동대문구,-0.07041281960673683,5
1159060500,흑석동,동작구,0.46157800423154965,3
